Hotelname,reservationno,ArrivalDate,DepartureDate,RoomNights,RoomRevenue,CurrencyCode,Channel,Guest Region,firstname,lastname,Guest Email
Blueberry,18049675,5/1/2022 0:00,5/8/2022 0:00,7,116283.44,THB,Web,Asia,Jacob,Porter,Jacob_A94@outlook.com
Blueberry,13703612,6/30/2019 0:00,7/2/2019 0:00,2,9301.7,THB,OTA,Asia,Bruce,Rollins,Bruce_MD@mail.com
Blueberry,13704908,5/27/2019 0:00,5/31/2019 0:00,4,92731.24,THB,Web,Asia,Douglas,MD,Douglas_Gilbert@mail.com
Blueberry,14795855,12/24/2019 0:00,12/28/2019 0:00,4,160287.84,THB,Direct,Asia,Sarah,Carter,SarahWright44@outlook.com
Blueberry,14192209,7/29/2019 0:00,8/1/2019 0:00,3,14796.88,THB,OTA,Asia,Shelley,Shannon,
Blueberry,13412140,3/8/2019 0:00,3/10/2019 0:00,2,62533.92,THB,OTA,Asia,Thomas,Morales,TRodriguez@outlook.com
Blueberry,14002080,6/24/2019 0:00,6/27/2019 0:00,3,16865.88,THB,Direct,Asia,Jodi,Hill,Jodi.Ortega@hotmail.com
Blueberry,14103282,9/12/2019 0:00,9/16/2019 0:00,4,47687.84,THB,Direct,Thailand,Sharon,Nelson,SStein@verizon.com
Blueberry,14384578,8/30/2019 0:00,8/31/2019 0:00,1,0,THB,Direct,Thailand,Ann,Sullivan,Ann_Lam@gmail.com
Blueberry,18075838,5/18/2022 0:00,5/20/2022 0:00,2,5746.76,THB,Direct,Thailand,Justin,Webb,Justin.White@yandex.com
Blueberry,17737222,2/18/2022 0:00,2/20/2022 0:00,2,17600.32,THB,Direct,North America,Shannon,Tate,Shannon_R@xfinity.com
Blueberry,14097471,7/13/2019 0:00,7/16/2019 0:00,3,0,THB,Direct,Thailand,Dr.,Martin,
Blueberry,17794584,2/4/2022 0:00,2/6/2022 0:00,2,35143.92,THB,Direct,Thailand,Brandon,Taylor,BrandonAllen@outlook.com
Blueberry,17803913,2/6/2022 0:00,2/7/2022 0:00,1,13071.96,THB,Direct,Thailand,Brandon,Taylor,BrandonAllen@outlook.com
Blueberry,17831470,2/12/2022 0:00,2/13/2022 0:00,1,32780.71,THB,Direct,Thailand,Brandon,Taylor,BrandonAllen@outlook.com
Blueberry,17924086,3/3/2022 0:00,3/4/2022 0:00,1,6243.22,THB,Direct,Thailand,Brandon,Taylor,BrandonAllen@outlook.com
Blueberry,17924089,3/3/2022 0:00,3/4/2022 0:00,1,6243.22,THB,Direct,Thailand,Brandon,Taylor,BrandonAllen@outlook.com
Blueberry,17952932,3/9/2022 0:00,3/12/2022 0:00,3,22520.73,THB,Direct,Thailand,Brandon,Taylor,BrandonAllen@outlook.com
Blueberry,18478860,6/18/2022 0:00,6/19/2022 0:00,1,11719.21,THB,Direct,Thailand,Brandon,Taylor,BrandonAllen@outlook.com
Blueberry,21727006,11/9/2022 0:00,11/11/2022 0:00,2,31842.32,THB,Direct,Thailand,Brandon,Taylor,BrandonAllen@outlook.com
Blueberry,21733586,11/11/2022 0:00,11/12/2022 0:00,1,207823.01,THB,Direct,Thailand,Brandon,Taylor,BrandonAllen@outlook.com
Blueberry,18320427,5/25/2022 0:00,5/26/2022 0:00,1,3740.82,THB,Direct,Thailand,James,Hill,Michelle_L@outlook.com
Blueberry,17784261,2/27/2022 0:00,2/28/2022 0:00,1,3313.03,THB,Direct,Thailand,Mrs.,Williams,Mrs..MD@xfinity.com
Blueberry,18450020,8/4/2022 0:00,8/5/2022 0:00,1,2452.15,THB,Direct,Thailand,James,Hill,Walker_James@protonmail.com
Blueberry,18439497,8/5/2022 0:00,8/7/2022 0:00,2,127074.33,THB,Direct,Thailand,James,Hill,Walker_James@protonmail.com
Blueberry,17724224,3/18/2022 0:00,3/21/2022 0:00,3,40205.88,THB,Direct,Thailand,Holly,Smith,HollyWhite@hotmail.com
Blueberry,18206912,8/11/2022 0:00,8/13/2022 0:00,2,8083.74,THB,Direct,Thailand,Joshua,Delacruz,Joshua_Jones48@mail.com
Blueberry,18341034,6/16/2022 0:00,6/19/2022 0:00,3,63821.76,THB,Web,Africa,Kathleen,Roy,KKnapp97@aol.com
Blueberry,13889870,8/22/2019 0:00,8/25/2019 0:00,3,32836.98,THB,OTA,Europe,Robert,Chung,Robert_W@att.com
Blueberry,18252853,5/9/2022 0:00,5/10/2022 0:00,1,21506.96,THB,Direct,Europe,Robert,Chung,Jennifer.S@att.com
Blueberry,18235210,5/10/2022 0:00,5/13/2022 0:00,3,64370.88,THB,OTA,Europe,Robert,Chung,Jennifer.S@att.com
Blueberry,21349045,11/11/2022 0:00,11/20/2022 0:00,9,605947.64,THB,OTA,Europe,Robert,Chung,Jennifer.S@att.com
Blueberry,21772361,11/20/2022 0:00,11/21/2022 0:00,1,67821.96,THB,Direct,Europe,Robert,Chung,Jennifer.S@att.com
Blueberry,17746105,2/22/2022 0:00,3/7/2022 0:00,13,91655.98,THB,Web,Europe,Pamela,West,Pamela_Beck89@zoho.com
Blueberry,18399551,8/11/2022 0:00,8/16/2022 0:00,5,98209.6,THB,OTA,Europe,Tabitha,Webb,TDiaz30@yahoo.com
Blueberry,18399552,8/11/2022 0:00,8/16/2022 0:00,5,98209.6,THB,OTA,Europe,Tabitha,Webb,TDiaz30@yahoo.com
Blueberry,13246164,4/21/2019 0:00,4/30/2019 0:00,9,99857.74,THB,Direct,Europe,Tabitha,Webb,Choi.Wendy@mail.com
Blueberry,18129375,11/14/2022 0:00,11/21/2022 0:00,7,204573.72,THB,OTA,Europe,Tabitha,Webb,APerez@gmail.com
Blueberry,12863011,1/27/2019 0:00,1/30/2019 0:00,3,32990.88,THB,Web,Asia,Tabitha,Webb,Bruce_Abbott@att.com
Blueberry,12140278,1/13/2019 0:00,1/19/2019 0:00,6,77391.9,THB,Direct,Europe,Tabitha,Webb,
Blueberry,13398105,10/17/2019 0:00,10/28/2019 0:00,11,79290.41,THB,Direct,Europe,Dennis,Weaver,Dennis.Robinson@mail.com
Blueberry,18491737,11/11/2022 0:00,11/21/2022 0:00,10,79374.01,THB,Direct,Europe,Dennis,Weaver,Dennis.Robinson@mail.com
Blueberry,13413000,9/9/2019 0:00,9/11/2019 0:00,2,11886.92,THB,Web,Asia,Thomas,Morales,ThomasMorgan@aol.com
Blueberry,14292409,8/9/2019 0:00,8/11/2019 0:00,2,7643.92,THB,Direct,Thailand,Patricia,Serrano,
Blueberry,18239893,5/13/2022 0:00,5/16/2022 0:00,3,44553.48,THB,Web,Thailand,Pamela,West,
Blueberry,21366996,12/24/2022 0:00,12/29/2022 0:00,5,0,THB,Direct,Asia,Jessica,Cole,JHarris@yandex.com
Blueberry,18234271,6/15/2022 0:00,6/16/2022 0:00,1,8456.96,THB,OTA,Asia,Ebony,Mahoney,Michelle_Baker@comcast.net
Blueberry,13855842,7/1/2019 0:00,7/3/2019 0:00,2,16726.92,THB,OTA,Asia,Ebony,Mahoney,Hunter.P55@outlook.com
Blueberry,13832878,6/3/2019 0:00,6/5/2019 0:00,2,16363.92,THB,OTA,Asia,Robert,Chung,Robert_L85@protonmail.com
Blueberry,14100462,8/7/2019 0:00,8/8/2019 0:00,1,6844.96,THB,OTA,Asia,Tiffany,Phillips,Luis_M@yandex.com
Blueberry,18401875,6/28/2022 0:00,6/29/2022 0:00,1,3463.1,THB,Direct,Asia,Tiffany,Phillips,Luis_M@yandex.com
Blueberry,13103778,2/1/2019 0:00,2/4/2019 0:00,3,52585.56,THB,OTA,Asia,Brittany,Smith,Kristine_B29@verizon.com
Blueberry,18639561,10/7/2022 0:00,10/10/2022 0:00,3,23411.28,THB,Web,Asia,Anna,Riley,Jones.Anna@att.com
Blueberry,18620302,9/5/2022 0:00,9/7/2022 0:00,2,10968.92,THB,Web,Asia,Jason,King,Mcdowell.Jason@aol.com
Blueberry,17379203,1/5/2022 0:00,1/7/2022 0:00,2,6568.5,THB,Web,North America,Brian,Fisher,BBrown85@aol.com
Blueberry,18073724,4/2/2022 0:00,4/3/2022 0:00,1,10627.93,THB,Direct,Thailand,Dylan,Rangel,Dylan.C@gmail.com
Blueberry,18054537,4/2/2022 0:00,4/4/2022 0:00,2,16193.26,THB,Direct,Thailand,Dylan,Rangel,Dylan.C@gmail.com
Blueberry,18074435,4/3/2022 0:00,4/3/2022 0:00,0,0,THB,Direct,Thailand,Dylan,Rangel,Dylan.C@gmail.com
Blueberry,18054533,4/3/2022 0:00,4/4/2022 0:00,1,7254.17,THB,Direct,Thailand,Dylan,Rangel,Dylan.C@gmail.com
Blueberry,18074437,4/3/2022 0:00,4/4/2022 0:00,1,19933.19,THB,Direct,Thailand,Dylan,Rangel,Dylan.C@gmail.com
Blueberry,17803754,4/12/2022 0:00,4/16/2022 0:00,4,50989.4,THB,Direct,Thailand,Mary,Mendez,Mary_Barnett@comcast.net
Blueberry,17511564,1/20/2022 0:00,1/22/2022 0:00,2,11643.98,THB,Direct,Thailand,Michelle,Perez,MAnderson@yahoo.com
Blueberry,14192598,10/14/2019 0:00,10/14/2019 0:00,1,7880,THB,Direct,China,Jacqueline,Johnson,Alexander_Taylor@xfinity.com
Blueberry,14537883,9/30/2019 0:00,10/3/2019 0:00,3,66585.88,THB,OTA,China,Jacqueline,Johnson,Jordan_Scott69@att.com
Blueberry,18320404,5/25/2022 0:00,5/26/2022 0:00,1,7928.14,THB,Direct,Thailand,Robert,Chung,Michelle_L@outlook.com
Blueberry,17768405,2/2/2022 0:00,2/3/2022 0:00,1,3284.26,THB,Web,Thailand,Robert,Chung,Phillips_Robert91@outlook.com
Blueberry,14643438,10/20/2019 0:00,10/22/2019 0:00,2,0,THB,Direct,Thailand,Tammy,Delgado,Tammy_Peterson@aol.com
Blueberry,13233465,2/11/2019 0:00,2/13/2019 0:00,2,30515.08,THB,Direct,China,Julie,Rivera,Julie_S37@protonmail.com
Blueberry,18281468,8/6/2022 0:00,8/9/2022 0:00,3,38429.88,THB,OTA,Thailand,Jeffrey,Duncan,Jeffrey.J95@outlook.com
Blueberry,13657659,5/7/2019 0:00,5/8/2019 0:00,1,6731.96,THB,OTA,Europe,Gary,Boyle,Gary.Smith@aol.com
Blueberry,18089217,7/5/2022 0:00,7/17/2022 0:00,12,116524.92,THB,Web,Europe,Timothy,Horn,Timothy.M@verizon.com
Blueberry,21156003,8/6/2022 0:00,8/7/2022 0:00,1,10393.06,THB,Web,Europe,Lauren,Cain,Lauren_S@att.com
Blueberry,18347091,5/27/2022 0:00,6/1/2022 0:00,5,52943.73,THB,Direct,Middle East,Jennifer,Barton,Jennifer.Q@aol.com
Blueberry,14217687,8/10/2019 0:00,8/12/2019 0:00,2,0,THB,Direct,Thailand,Michelle,Perez,
Blueberry,17780153,2/3/2022 0:00,2/5/2022 0:00,2,6568.52,THB,Web,Thailand,Edwin,Norton,Morris.Sandra@verizon.com
Blueberry,13322348,2/22/2019 0:00,2/23/2019 0:00,1,8720.05,THB,Direct,China,Edwin,Norton,Chad.R@mail.com
Blueberry,13975516,7/20/2019 0:00,7/24/2019 0:00,4,19918.12,THB,Direct,China,William,Velez,Tara_M63@comcast.net
Blueberry,12990732,3/9/2019 0:00,3/11/2019 0:00,2,12772.88,THB,Direct,China,Erin,Underwood,
Blueberry,14764292,10/31/2019 0:00,11/2/2019 0:00,2,9703.92,THB,OTA,China,Margaret,Hernandez,Moore_Margaret@xfinity.com
Blueberry,13055247,2/6/2019 0:00,2/9/2019 0:00,3,43165.26,THB,Direct,China,Emma,Jones,
Blueberry,14842712,11/10/2019 0:00,11/14/2019 0:00,4,27433.14,THB,Web,China,Eric,Pugh,Victoria_B@hotmail.com
Blueberry,13829553,6/20/2019 0:00,6/22/2019 0:00,2,10173.32,THB,Web,China,Eric,Pugh,PaigeBarnett@gmail.com
Blueberry,12727011,3/2/2019 0:00,3/5/2019 0:00,3,32945.88,THB,OTA,China,Eric,Pugh,
Blueberry,17643807,1/2/2022 0:00,1/9/2022 0:00,7,215227.44,THB,OTA,China,Christy,Nelson,
Blueberry,14805892,10/28/2019 0:00,10/30/2019 0:00,2,9116.6,THB,Direct,China,Christy,Nelson,KThompson@att.com
Blueberry,12767655,2/10/2019 0:00,2/12/2019 0:00,2,17440.1,THB,Direct,China,Evan,Lynch,EvanRussell15@xfinity.com
Blueberry,14864092,11/8/2019 0:00,11/9/2019 0:00,1,12536.69,THB,Direct,China,Melanie,Leonard,
Blueberry,13835365,5/19/2019 0:00,5/20/2019 0:00,1,3930.37,THB,Direct,China,Jason,King,
Blueberry,13836072,5/20/2019 0:00,5/20/2019 0:00,0,4401.85,THB,Direct,China,Jason,King,
Blueberry,13229885,2/3/2019 0:00,2/6/2019 0:00,3,30102.87,THB,Direct,China,Heather,Hart,Brady.Heather13@aol.com
Blueberry,13975448,6/19/2019 0:00,6/21/2019 0:00,2,6968.32,THB,Direct,China,Mr.,Wright,Carr.Mr.@yandex.com
Blueberry,13654145,5/17/2019 0:00,5/20/2019 0:00,3,14938.59,THB,Direct,China,Gloria,Ferguson,Ayers_Gloria@mail.com
Blueberry,13035409,1/29/2019 0:00,2/2/2019 0:00,4,65809.76,THB,Direct,China,Carmen,Fisher,Carmen.Nelson@xfinity.com
Blueberry,13692161,6/7/2019 0:00,6/9/2019 0:00,2,9959.06,THB,Direct,China,Ellen,Holmes,ADVM@mail.com
Blueberry,14190768,9/21/2019 0:00,9/21/2019 0:00,1,91006.89,THB,OTA,China,Ellen,Holmes,
Blueberry,13779923,8/6/2019 0:00,8/11/2019 0:00,5,30677.64,THB,Web,North America,Ellen,Holmes,Shelby_Stevenson37@xfinity.com
Blueberry,14347761,9/9/2019 0:00,9/13/2019 0:00,4,15874.32,THB,Direct,China,Ellen,Holmes,Dana.Knox36@protonmail.com
Blueberry,13796222,6/9/2019 0:00,6/11/2019 0:00,2,10583.92,THB,OTA,China,Ellen,Holmes,Robertson_David@yahoo.com
Blueberry,14171184,7/26/2019 0:00,7/28/2019 0:00,2,11213.92,THB,OTA,China,Ellen,Holmes,Theresa_M@yahoo.com
Blueberry,13334393,2/26/2019 0:00,2/28/2019 0:00,2,25703.92,THB,OTA,China,Christopher,Cabrera,Christopher.Ingram@aol.com
Blueberry,13340517,2/28/2019 0:00,3/1/2019 0:00,1,8720.05,THB,Direct,China,Christopher,Cabrera,Christopher.Ingram@aol.com
Blueberry,13047386,2/19/2019 0:00,2/20/2019 0:00,1,6967.73,THB,Direct,China,Crystal,Wright,Crystal.H@mail.com
Blueberry,13027268,1/2/2019 0:00,1/4/2019 0:00,2,90619.8,THB,OTA,China,Joe,Smith,Destiny.S@aol.com
Blueberry,13962686,7/20/2019 0:00,7/22/2019 0:00,2,12609.92,THB,OTA,China,Dillon,Cordova,
Blueberry,14564426,9/30/2019 0:00,10/3/2019 0:00,3,11905.74,THB,Direct,China,Sherry,Fowler,
Blueberry,14093329,8/2/2019 0:00,8/9/2019 0:00,7,32792.69,THB,Direct,China,Kelly,Rogers,KellyPerez@verizon.com
Blueberry,14572230,10/3/2019 0:00,10/7/2019 0:00,4,27899.84,THB,OTA,China,John,Matthews,Ramos_Yvonne@comcast.net
Blueberry,13775309,5/16/2019 0:00,5/19/2019 0:00,3,18519.92,THB,OTA,China,John,Matthews,
Blueberry,14129992,7/29/2019 0:00,7/31/2019 0:00,2,9116.6,THB,Direct,China,Donna,Carpenter,Paul_D@xfinity.com
Blueberry,14796511,10/27/2019 0:00,10/29/2019 0:00,2,11438.92,THB,OTA,Thailand,Donna,Carpenter,DHuffman@xfinity.com
Blueberry,14950886,11/30/2019 0:00,12/4/2019 0:00,4,38503.12,THB,Web,China,Ryan,Hernandez,Hughes.Ryan@zoho.com
Blueberry,14350435,8/22/2019 0:00,8/26/2019 0:00,4,13515.4,THB,Direct,China,Jill,Key,Smith.Amy@xfinity.com
Blueberry,13272712,2/10/2019 0:00,2/11/2019 0:00,1,9322.41,THB,Direct,China,Joanna,Schmidt,
Blueberry,13272766,2/11/2019 0:00,2/12/2019 0:00,1,9322.41,THB,Direct,China,Joanna,Schmidt,
Blueberry,13615581,4/28/2019 0:00,4/30/2019 0:00,2,35513.54,THB,OTA,China,Melody,Hicks,Warner.Melody73@yahoo.com
Blueberry,13639500,10/1/2019 0:00,10/7/2019 0:00,6,54657.03,THB,OTA,China,Stacy,Simmons,Garcia_Stacy84@zoho.com
Blueberry,12928722,2/10/2019 0:00,2/13/2019 0:00,3,83495.88,THB,OTA,China,Kimberly,Perez,Brianna.B@aol.com
Blueberry,14004574,7/19/2019 0:00,7/22/2019 0:00,3,41024.7,THB,Direct,China,Amanda,Fox,Amanda.F@zoho.com
Blueberry,13222437,2/14/2019 0:00,2/15/2019 0:00,1,11681.96,THB,OTA,China,Timothy,Horn,Timothy_C@xfinity.com
Blueberry,13222416,2/15/2019 0:00,2/18/2019 0:00,3,71495.88,THB,OTA,China,Timothy,Horn,Timothy_C@xfinity.com
Blueberry,14000685,8/14/2019 0:00,8/16/2019 0:00,2,6558.88,THB,Direct,China,Rachel,Friedman,Andrew_W@zoho.com
Blueberry,13486904,4/3/2019 0:00,4/4/2019 0:00,1,8821.96,THB,OTA,China,Paul,Williams,Smith.Allison85@xfinity.com
Blueberry,12974196,2/3/2019 0:00,2/10/2019 0:00,7,418508.72,THB,OTA,China,Tiffany,Phillips,Tyler_Wade@yandex.com
Blueberry,20575373,8/2/2022 0:00,8/4/2022 0:00,2,15076.12,THB,Web,Asia,Jennifer,Barton,Jennifer.W@yandex.com
Blueberry,13065654,2/6/2019 0:00,2/9/2019 0:00,3,146010.88,THB,OTA,China,Trevor,Daniel,TrevorCampbell@xfinity.com
Blueberry,13712386,8/13/2019 0:00,8/14/2019 0:00,1,5046.93,THB,Direct,China,Monica,Gibbs,MWheeler@hotmail.com
Blueberry,14664443,10/3/2019 0:00,10/5/2019 0:00,2,17222.24,THB,Direct,China,Alexander,Bass,
Blueberry,14619797,10/11/2019 0:00,10/13/2019 0:00,2,9116.6,THB,Direct,China,Justin,Webb,JMyers90@hotmail.com
Blueberry,13745423,5/3/2019 0:00,5/5/2019 0:00,2,39817.84,THB,OTA,China,Amber,Jarvis,Figueroa_Amber@outlook.com
Blueberry,13041679,1/8/2019 0:00,1/12/2019 0:00,4,34880.2,THB,Direct,China,Amber,Jarvis,
Blueberry,14413005,8/25/2019 0:00,8/27/2019 0:00,2,6707.16,THB,Direct,China,Isaac,Gaines,
Blueberry,14277815,10/25/2019 0:00,10/27/2019 0:00,2,31173.38,THB,Direct,China,Daisy,Morgan,Moore_Megan79@protonmail.com
Blueberry,14329708,8/22/2019 0:00,8/24/2019 0:00,2,7431.68,THB,Direct,China,Daisy,Morgan,Hayes.Richard@outlook.com
Blueberry,21158486,8/7/2022 0:00,8/10/2022 0:00,3,34726.98,THB,Web,Oceania,Daisy,Morgan,KevinDavis@protonmail.com
Blueberry,14017035,7/8/2019 0:00,7/10/2019 0:00,2,18508.88,THB,OTA,China,Stephen,Brown,Gomez.Stephen@aol.com
Blueberry,14878859,11/11/2019 0:00,11/14/2019 0:00,3,35135.84,THB,OTA,China,Amy,Green,Black.Michael@protonmail.com
Blueberry,13849688,5/31/2019 0:00,6/1/2019 0:00,1,5404.97,THB,Direct,China,Tami,Robbins,Michael_Kelly@comcast.net
Blueberry,14966098,11/26/2019 0:00,11/28/2019 0:00,2,16537.92,THB,OTA,China,Ryan,Hernandez,RyanEdwards@hotmail.com
Blueberry,14108026,7/6/2019 0:00,7/8/2019 0:00,2,8088.8,THB,Direct,China,Jeremy,Wood,
Blueberry,14414825,9/9/2019 0:00,9/12/2019 0:00,3,13244.37,THB,Direct,China,Joy,Escobar,Benjamin_F92@verizon.com
Blueberry,13008502,2/10/2019 0:00,2/12/2019 0:00,2,22463.92,THB,OTA,China,Joy,Escobar,Ashley.Mora@mail.com
Blueberry,15073738,12/10/2019 0:00,12/11/2019 0:00,1,5316.51,THB,Direct,China,Joy,Escobar,GPeters@zoho.com
Blueberry,15078271,12/11/2019 0:00,12/12/2019 0:00,1,5316.51,THB,Direct,China,Joy,Escobar,GPeters@zoho.com
Blueberry,13183739,9/30/2019 0:00,10/3/2019 0:00,3,15140.79,THB,Direct,China,Joy,Escobar,SarahJones@xfinity.com
Blueberry,14311945,8/13/2019 0:00,8/16/2019 0:00,3,16960.5,THB,Direct,China,Joy,Escobar,KThompson88@zoho.com
Blueberry,18441306,6/20/2022 0:00,6/23/2022 0:00,3,33297.42,THB,Web,Oceania,Joy,Escobar,MGarcia@att.com
Blueberry,14643076,10/13/2019 0:00,10/18/2019 0:00,5,19842.9,THB,Direct,China,Joy,Escobar,Kenneth_M@yahoo.com
Blueberry,13125211,3/13/2019 0:00,3/15/2019 0:00,2,14348.28,THB,Direct,China,Joy,Escobar,KHoward@zoho.com
Blueberry,13454872,4/2/2019 0:00,4/4/2019 0:00,2,15303.92,THB,OTA,China,Vanessa,Williams,BrandonHamilton@comcast.net
Blueberry,14353201,8/26/2019 0:00,8/30/2019 0:00,4,23810.84,THB,OTA,China,Vanessa,Williams,Turner.Jacqueline@gmail.com
Blueberry,14087492,8/6/2019 0:00,8/8/2019 0:00,2,9116.6,THB,Direct,China,Austin,Harvey,Taylor_Austin@xfinity.com
Blueberry,17872283,6/8/2022 0:00,6/12/2022 0:00,4,33019.84,THB,Web,Thailand,Laura,Murray,Laura_Terry@verizon.com
Blueberry,13528450,4/3/2019 0:00,4/5/2019 0:00,2,27188.92,THB,OTA,China,Kyle,Singh,
Blueberry,14752135,11/7/2019 0:00,11/9/2019 0:00,2,8948.1,THB,Direct,China,Malik,Fischer,Malik.Hill@verizon.com
Blueberry,13378594,2/28/2019 0:00,2/28/2019 0:00,0,41785.36,THB,OTA,China,Madison,Castillo,Baker_Madison@protonmail.com
Blueberry,14088866,7/8/2019 0:00,7/10/2019 0:00,2,18346.92,THB,OTA,China,Madison,Castillo,Baker_Madison@protonmail.com
Blueberry,12892694,2/4/2019 0:00,2/7/2019 0:00,3,30102.87,THB,Direct,China,Jason,King,Jason_P@zoho.com
Blueberry,13573075,4/12/2019 0:00,4/14/2019 0:00,2,25593.92,THB,OTA,China,Mr.,Wright,Weaver.Mr.@gmail.com
Blueberry,14723768,10/13/2019 0:00,10/18/2019 0:00,5,19842.9,THB,Direct,China,Corey,Phillips,
Blueberry,14030090,7/19/2019 0:00,7/22/2019 0:00,3,41024.7,THB,Direct,China,Benjamin,Peterson,
Blueberry,13027269,1/2/2019 0:00,1/4/2019 0:00,2,45323.92,THB,OTA,China,Randy,Fowler,Randy.C31@protonmail.com
Blueberry,14098216,9/11/2019 0:00,9/13/2019 0:00,2,10989.92,THB,OTA,China,Randy,Fowler,Kelley.Julia43@protonmail.com
Blueberry,14723786,10/13/2019 0:00,10/18/2019 0:00,5,19842.9,THB,Direct,China,Dawn,Adams,
Blueberry,13494853,5/24/2019 0:00,5/26/2019 0:00,2,10093.86,THB,Direct,China,Kimberly,Perez,Angela.A56@yandex.com
Blueberry,19615625,8/29/2022 0:00,9/3/2022 0:00,5,39159.8,THB,OTA,China,Kimberly,Perez,MichaelBarrett39@aol.com
Blueberry,18425209,8/19/2022 0:00,8/22/2022 0:00,3,12032.1,THB,Direct,Asia,Tracy,Escobar,Tracy.T@protonmail.com
Blueberry,21293319,8/28/2022 0:00,9/1/2022 0:00,4,48687.84,THB,OTA,China,Logan,Robinson,Logan.Y@hotmail.com
Blueberry,14605100,10/3/2019 0:00,10/5/2019 0:00,2,85584.14,THB,Direct,China,Bryan,Perez,
Blueberry,13067655,1/21/2019 0:00,1/25/2019 0:00,4,147452.84,THB,OTA,China,Madison,Castillo,DGreer@outlook.com
Blueberry,14408317,9/18/2019 0:00,9/22/2019 0:00,4,21979.84,THB,OTA,China,Madison,Castillo,SharonDillon@verizon.com
Blueberry,13654568,5/7/2019 0:00,5/9/2019 0:00,2,9369.34,THB,Direct,China,Richard,Holt,JacquelinePorter@aol.com
Blueberry,14058291,6/28/2019 0:00,6/30/2019 0:00,2,4171.96,THB,Direct,China,Richard,Holt,
Blueberry,14065058,9/17/2019 0:00,9/19/2019 0:00,2,9116.6,THB,Direct,China,Jacqueline,Johnson,Erika.A@aol.com
Blueberry,14112803,7/7/2019 0:00,7/9/2019 0:00,2,7431.68,THB,Direct,China,Michelle,Perez,
Blueberry,13458382,3/27/2019 0:00,3/30/2019 0:00,3,41054.85,THB,Direct,China,Bryan,Perez,BryanKelly@xfinity.com
Blueberry,13994765,8/24/2019 0:00,8/26/2019 0:00,2,9369.34,THB,Direct,Asia,Amber,Jarvis,Fischer.Barbara@verizon.com
Blueberry,14408313,9/18/2019 0:00,9/22/2019 0:00,4,26192.13,THB,OTA,China,Travis,Johnson,Harris.Travis47@hotmail.com
Blueberry,12955545,2/10/2019 0:00,2/11/2019 0:00,1,9322.41,THB,Direct,China,Renee,Mayo,Mike.D@hotmail.com
Blueberry,12955824,2/11/2019 0:00,2/12/2019 0:00,1,9322.41,THB,Direct,China,Renee,Mayo,Mike.D@hotmail.com
Blueberry,13154004,2/6/2019 0:00,2/10/2019 0:00,4,48561.76,THB,Direct,China,Wendy,Adkins,ShannonEstrada@protonmail.com
Blueberry,14672562,10/4/2019 0:00,10/5/2019 0:00,1,10034.29,THB,Direct,N/A,Carlos,Griffin,Carlos_Jarvis84@mail.com
Blueberry,13568584,5/9/2019 0:00,5/10/2019 0:00,1,4726.79,THB,Direct,North America,Nancy,Mccormick,Nancy_V@mail.com
Blueberry,13571753,5/10/2019 0:00,5/11/2019 0:00,1,4979.53,THB,Direct,North America,Nancy,Mccormick,Nancy_V@mail.com
Blueberry,12488013,1/31/2019 0:00,2/2/2019 0:00,2,18644.82,THB,Direct,China,Melissa,Delgado,
Blueberry,13309692,2/15/2019 0:00,2/16/2019 0:00,1,17616.43,THB,Direct,China,Joy,Escobar,
Blueberry,13962278,7/20/2019 0:00,7/24/2019 0:00,4,34719.98,THB,OTA,China,Todd,Cox,TAnderson@att.com
Blueberry,13098370,2/17/2019 0:00,2/20/2019 0:00,3,26160.15,THB,Direct,China,John,Matthews,Deleon_Jacob@xfinity.com
Blueberry,13453416,5/10/2019 0:00,5/13/2019 0:00,3,15130.8,THB,OTA,Asia,Nicole,Campbell,Nicole.H22@outlook.com
Blueberry,13531700,5/2/2019 0:00,5/4/2019 0:00,2,8678.52,THB,Direct,China,Lauren,Cain,ToddMeadows49@yandex.com
Blueberry,14988281,12/13/2019 0:00,12/15/2019 0:00,2,14364.92,THB,OTA,Asia,Matthew,Lang,Watson_Matthew@aol.com
Blueberry,13227002,2/16/2019 0:00,2/18/2019 0:00,2,13935.46,THB,Direct,China,Craig,Oconnor,
Blueberry,18457677,8/2/2022 0:00,8/8/2022 0:00,6,46991.76,THB,OTA,North America,Antonio,Ferguson,Antonio.Williamson@verizon.com
Blueberry,18385773,10/8/2022 0:00,10/14/2022 0:00,6,22903.12,THB,Direct,Middle East,Thomas,Morales,Thomas.B@hotmail.com
Blueberry,17927522,3/15/2022 0:00,3/18/2022 0:00,3,0,THB,Direct,Thailand,Stephen,Brown,DHall@gmail.com
Blueberry,18622682,10/27/2022 0:00,10/28/2022 0:00,1,4207.09,THB,Direct,Thailand,Jeffrey,Duncan,Jeffrey.T@yandex.com
Blueberry,18089284,5/29/2022 0:00,5/31/2022 0:00,2,12621.22,THB,Direct,Middle East,Tamara,Kennedy,Tamara_S@att.com
Blueberry,21337108,11/18/2022 0:00,11/23/2022 0:00,5,115909.8,THB,OTA,Middle East,Tamara,Kennedy,Alison.Holt@protonmail.com
Blueberry,21256740,12/2/2022 0:00,12/8/2022 0:00,6,74861.76,THB,OTA,Middle East,Tamara,Kennedy,Foster_Ryan@att.com
Blueberry,17755007,2/25/2022 0:00,3/4/2022 0:00,7,76609.72,THB,Web,Middle East,Tamara,Kennedy,Tyler_Freeman57@zoho.com
